word,freq_zipf,language,source,n_density,old20,gender
estudio,5.19,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",5,1.7,masculine
estudioso,3.29,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.55,masculine
estufa,3.49,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.3,feminine
estupenda,3.73,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.4,feminine
estupida,3.28,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.5,feminine
estupido,3.62,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.5,masculine
estuviera,4.45,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.65,feminine
estuvo,5.13,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.1,masculine
estática,3.43,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.65,feminine
estático,3.15,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.65,masculine
estéreo,3.22,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.7,masculine
estética,4.17,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.5,feminine
estético,3.56,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.45,masculine
estímulo,3.73,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.9,masculine
estómago,4.13,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.15,masculine
estúpida,4.03,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.6,feminine
estúpido,4.18,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.6,masculine
eta,4.1,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",13,1.0,feminine
etapa,4.69,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,1.9,feminine
etcétera,3.91,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.9,feminine
eterna,4.08,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,1.85,feminine
eterno,4.14,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,1.85,masculine
etica,3.11,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,1.9,feminine
etimología,3.33,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.55,feminine
etiopía,3.64,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.35,feminine
etiqueta,4.18,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.25,feminine
etiquetado,3.43,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.8,masculine
etnia,3.67,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.1,feminine
eua,3.82,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",8,1.45,feminine
eucaristía,3.3,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,4.15,feminine
eufemismo,3.15,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,4.05,masculine
euforia,3.4,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.95,feminine
eugenia,3.63,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.85,feminine
eugenio,3.82,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.7,masculine
eulalia,3.12,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.95,feminine
eurasia,3.11,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.95,feminine
euro,4.07,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",5,1.65,masculine
eurocopa,3.29,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.8,feminine
europa,5.12,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.35,feminine
europea,4.75,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.45,feminine
europeo,4.57,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.75,masculine
eusebio,3.37,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.2,masculine
euskera,3.29,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.85,feminine
eutanasia,3.27,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.9,feminine
eva,4.19,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",11,1.25,feminine
evaluado,3.17,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.75,masculine
evalúa,3.48,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.65,feminine
evangelio,3.97,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.5,masculine
evangelista,3.21,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,4.45,feminine
evangélica,3.35,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,4.05,feminine
evangélico,3.27,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,4.1,masculine
evento,4.81,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,1.9,masculine
evidencia,4.66,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.55,feminine
evita,4.16,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",4,1.65,feminine
evitado,3.55,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,1.9,masculine
evitarlo,3.77,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.65,masculine
evo,3.89,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",8,1.5,masculine
evoca,3.38,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,1.95,feminine
evoluciona,3.38,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.7,feminine
evolucionado,3.6,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.4,masculine
evolutiva,3.2,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.55,feminine
evolutivo,3.24,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.6,masculine
exacta,4.04,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.5,feminine
exacto,4.49,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.15,masculine
exagerada,3.58,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.1,feminine
exagerado,3.71,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.85,masculine
examina,3.48,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.6,feminine
examinado,3.28,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.7,masculine
excelencia,4.25,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.75,feminine
excepto,4.59,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.8,masculine
excesiva,3.88,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.8,feminine
excesivo,3.92,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.75,masculine
exceso,4.28,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.2,masculine
excita,3.19,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.25,feminine
excluida,3.12,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.7,feminine
excluido,3.36,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.65,masculine
exclusiva,4.15,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.55,feminine
exclusivo,4.09,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.55,masculine
excusa,4.35,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.6,feminine
excéntrico,3.19,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.95,masculine
exenta,3.27,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,1.95,feminine
exento,3.37,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,1.85,masculine
exhaustiva,3.4,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,4.35,feminine
exhaustivo,3.39,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,4.25,masculine
exigencia,3.85,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.7,feminine
exigido,3.47,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.35,masculine
exigía,3.52,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.5,feminine
exija,3.31,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,1.85,feminine
exijo,3.48,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,1.95,masculine
exiliado,3.48,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.65,masculine
exilio,4.08,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.4,masculine
exista,4.12,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,1.75,feminine
existencia,4.74,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.55,feminine
existido,3.93,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.55,masculine
existiera,3.72,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.95,feminine
existiría,3.12,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.2,feminine
existo,3.2,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,1.85,masculine
existía,4.23,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.3,feminine
exito,3.66,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,1.85,masculine
exitosa,4.05,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.6,feminine
exitoso,4.02,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.65,masculine
exministro,3.32,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.65,masculine
expandido,3.19,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.0,masculine
expectativa,3.83,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,4.3,feminine
expedido,3.13,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.75,masculine
experiencia,5.15,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.55,feminine
experimenta,3.61,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.7,feminine
experimento,4.1,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.8,masculine
experta,3.71,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.35,feminine
experto,4.38,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.45,masculine
expiatorio,3.23,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,4.15,masculine
explanada,3.31,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.35,feminine
explica,4.71,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,1.9,feminine
explicaba,3.61,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.5,feminine
explicada,3.15,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.35,feminine
explicado,3.97,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.1,masculine
explicarlo,3.6,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.4,masculine
explicaría,3.29,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.65,feminine
explico,3.93,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.45,masculine
explora,3.54,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.4,feminine
explosiva,3.34,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.2,feminine
explosivo,3.58,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.2,masculine
explota,3.75,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",3,2.25,feminine
explotado,3.43,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.5,masculine
explícita,3.52,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.35,feminine
explícito,3.5,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.5,masculine
expo,3.63,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,1.95,masculine
exporta,3.32,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.35,feminine
expresa,4.38,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",5,1.75,feminine
expresaba,3.35,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.65,feminine
expresada,3.42,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.4,feminine
expresado,4.07,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.15,masculine
expreso,3.79,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",4,2.0,masculine
expuesta,3.72,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.25,feminine
expuesto,4.04,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.25,masculine
expulsa,3.16,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.45,feminine
expulsada,3.23,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.7,feminine
expulsado,3.86,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.55,masculine
expuso,3.79,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.35,masculine
exquisita,3.36,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.7,feminine
exquisito,3.46,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.6,masculine
extendida,3.76,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.4,feminine
extendido,3.93,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.2,masculine
extendía,3.3,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.6,feminine
extensa,4.04,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.4,feminine
extenso,3.96,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.5,masculine
exterminio,3.48,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.8,masculine
externa,4.13,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.15,feminine
externo,4.04,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.1,masculine
extienda,3.22,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.3,feminine
extinguido,3.19,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,4.05,masculine
extra,4.49,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,1.85,feminine
extracto,3.83,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.6,masculine
extranjera,4.28,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.65,feminine
extranjero,4.68,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,3.5,masculine
extraída,3.18,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.65,feminine
extraído,3.46,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.4,masculine
extraña,4.49,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.0,feminine
extrañaba,3.27,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.15,feminine
extrañado,3.19,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,2.65,masculine
extraño,4.83,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.1,masculine
extrema,4.31,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.45,feminine
extremadura,3.88,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,4.4,feminine
extremista,3.46,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",0,3.45,feminine
extremo,4.55,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",1,2.55,masculine
exótica,3.21,es,"wordfreq (Speer 2022); gender by canonical -o/-a ending, gerunds excluded",2,2.35,feminine
